ID,DexID,Name,Type1,Type2,Rank,Starter,HP,Height,Weight,Attributes,Abilities,Learnset,Description,Img,Thumb,Exclude
308,#259,Marshtomp,Water,Ground,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,5,Special,2,4,Insight,2,5","Torrent,Damp","Growl,0,Tackle,0,Mud Slap,1,Water Gun,1,Bide,2,Mud Shot,2,Foresight,2,Mud Bomb,2,Rock Slide,2,Take Down,2,Muddy Water,2,Protect,3,Earthquake,3,Endeavor,3,Ice Punch,4,Water Pledge,4,Dynamic Punch,4",,259_Marshtomp_Dream.png,,False
309,#260,Swampert,Water,Ground,Ace,False,6,0,0,"Strength,3,6,Dexterity,2,4,Vitality,2,5,Special,2,5,Insight,2,5","Torrent,Damp","Growl,0,Tackle,0,Mud Slap,1,Water Gun,1,Take Down,2,Bide,2,Mud Shot,2,Foresight,2,Mud Bomb,2,Rock Slide,2,Muddy Water,2,Hammer Arm,3,Protect,3,Earthquake,3,Endeavor,3,Wide Guard,4,Hydro Cannon,4,Avalanche,4",,260_Swampert_Dream.png,,False
310,#260M,Mega-Swampert,Water,Ground,Pro,False,7,0,0,"Strength,4,8,Dexterity,2,5,Vitality,3,6,Special,3,6,Insight,3,6",Swift Swim,"Growl,0,Tackle,0,Mud Slap,1,Water Gun,1,Take Down,2,Bide,2,Mud Shot,2,Foresight,2,Mud Bomb,2,Rock Slide,2,Muddy Water,2,Hammer Arm,3,Protect,3,Earthquake,3,Endeavor,3,Wide Guard,4,Hydro Cannon,4,Avalanche,4",,260M_Swampert_Mega_Dream.png,,False
311,#261,Poochyena,Dark,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,4,Vitality,1,3,Special,1,3,Insight,1,3","Run Away,Quick Feet,Rattled","Tackle,0,Howl,0,Sand Attack,1,Bite,1,Odor Sleuth,2,Roar,2,Swagger,2,Assurance,2,Scary Face,2,Taunt,2,Take Down,2,Embargo,3,Play Rough,3,Sucker Punch,3,Crunch,3,Dig,4,Iron Tail,4,Endure,4",,261_Poochyena_Dream.png,,False
312,#262,Mightyena,Dark,,Amateur,False,4,0,0,"Strength,3,6,Dexterity,2,5,Vitality,2,5,Special,2,4,Insight,2,4","Intimidate,Quick Feet,Moxie","Howl,0,Tackle,0,Bite,1,Sand Attack,1,Roar,2,Odor Sleuth,2,Assurance,2,Swagger,2,Taunt,2,Scary Face,2,Fire Fang,2,Yawn,2,Thunder Fang,2,Take Down,2,Thief,2,Ice Fang,2,Embargo,3,Crunch,3,Play Rough,3,Snarl,3,Sucker Punch,3,Counter,4,Snatch,4,Poison Fang,4",,262_Mightyena_Dream.png,,False
313,#263,Zigzagoon,Normal,,Beginner,True,3,0,0,"Strength,1,3,Dexterity,2,4,Vitality,1,3,Special,1,3,Insight,1,3","Pickup,Gluttony,Quick Feet","Growl,0,Tackle,0,Tail Whip,1,Take Down,1,Baby-Doll Eyes,1,Sand Attack,2,Odor Sleuth,2,Mud Sport,2,Pin Missile,2,Covet,2,Headbutt,2,Bestow,2,Flail,3,Rest,3,Belly Drum,3,Fling,3,Helping Hand,4,Seed Bomb,4,Trick,4",,263_Zigzagoon_Dream.png,,False
314,#263G,Galarian Zigzagoon,Dark,Normal,Beginner,True,3,0,0,"Strength,1,3,Dexterity,2,4,Vitality,1,3,Special,1,3,Insight,1,3","Pickup,Gluttony,Quick Feet","Tackle,0,Leer,0,Sand Attack,1,Lick,1,Take Down,1,Snarl,2,Baby-Doll Eyes,2,Pin Missile,2,Headbutt,2,Scary Face,3,Counter,3,Taunt,3,Double-Edge,3,Knock Off,4,Parting Shot,4,Quick Guard,4",,001_Bulbasaur_Dream.png,,False
315,#264,Linoone,Normal,,Amateur,False,4,0,0,"Strength,2,5,Dexterity,3,6,Vitality,2,4,Special,2,4,Insight,2,4","Pickup,Gluttony,Quick Feet","Growl,0,Tackle,0,Switcheroo,1,Sand Attack,1,Tail Whip,1,Headbutt,2,Play Rough,2,Rototiller,2,Odor Sleuth,2,Mud Sport,2,Fury Swipes,2,Covet,2,Bestow,2,Double-Edge,3,Slash,3,Rest,3,Belly Drum,3,Fling,3,Extreme Speed,4,Super Fang,4,Seed Bomb,4",,264_Linoone_Dream.png,,False
316,#264G,Galarian Linoone,Dark,Normal,Amateur,False,4,0,0,"Strength,2,5,Dexterity,3,6,Vitality,2,4,Special,2,4,Insight,2,4","Pickup,Gluttony,Quick Feet","Tackle,0,Leer,0,Sand Attack,1,Lick,1,Take Down,1,Taunt,1,Baby-Doll Eyes,2,Snarl,2,Headbutt,2,Pin Missile,2,Switcheroo,2,Fury Swipes,2,Hone Claws,2,Night Slash,2,Counter,3,Rest,3,Double-Edge,3,Scary Face,3,Payback,4,Stomping Tantrum,4,Shadow Claw,4",,001_Bulbasaur_Dream.png,,False
317,#265,Wurmple,Bug,,Starter,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,1,3,Special,1,3,Insight,1,3","Shield Dust,Run Away","String Shot,0,Tackle,0,Poison Sting,1,Bug Bite,2,Electroweb,4,Snore,4",,265_Wurmple_Dream.png,,False
318,#266,Silcoon,Bug,,Beginner,True,4,0,0,"Strength,2,4,Dexterity,1,2,Vitality,2,4,Special,1,3,Insight,1,3",Shed Skin,"Harden,0,Iron Defense,2,Electroweb,4",,266_Silcoon_Dream.png,,False
319,#267,Beautifly,Bug,Flying,Amateur,False,5,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,4,Special,3,6,Insight,2,4","Swarm,Rivalry","Absorb,0,Gust,1,Stun Spore,2,Morning Sun,2,Air Cutter,2,Mega Drain,2,Whirlwind,2,Attract,2,Silver Wind,2,Rage,2,Giga Drain,3,Bug Buzz,3,Quiver Dance,3,Swift,4,Defog,4,Captivate,4",,267_Beautifly_Dream.png,,False
320,#268,Cascoon,Bug,,Beginner,True,4,0,0,"Strength,2,4,Dexterity,1,2,Vitality,2,4,Special,1,3,Insight,1,3",Shed Skin,"Harden,0,Iron Defense,2,Electroweb,4",,268_Cascoon_Dream.png,,False
321,#269,Dustox,Bug,Poison,Amateur,False,5,0,0,"Strength,2,4,Dexterity,2,4,Vitality,3,6,Special,2,4,Insight,2,5","Shield Dust,Compound Eyes","Confusion,0,Gust,1,Protect,2,Moonlight,2,Venoshock,2,Psybeam,2,Whirlwind,2,Light Screen,2,Silver Wind,2,Toxic,3,Bug Buzz,3,Quiver Dance,3,Air Cutter,4,Swift,4,Twister,4",,269_Dustox_Dream.png,,False
322,#270,Lotad,Water,Grass,Starter,True,3,0,0,"Strength,1,3,Dexterity,1,3,Vitality,1,3,Special,1,3,Insight,2,4","Swift Swim,Rain Dish,Own Tempo","Astonish,0,Growl,0,Absorb,1,Nature Power,1,Bubble,1,Mist,2,Natural Gift,2,Mega Drain,2,Bubble Beam,2,Rain Dance,3,Zen Headbutt,3,Leech Seed,3,Energy Ball,4,Sweet Scent,4,Flail,4",,270_Lotad_Dream.png,,False
323,#271,Lombre,Water,Grass,Beginner,False,4,0,0,"Strength,2,4,Dexterity,2,4,Vitality,2,4,Special,2,4,Insight,2,5","Swift Swim,Rain Dish,Own Tempo","Astonish,0,Growl,0,Absorb,1,Nature Power,1,Bubble,1,Fake Out,2,Fury Swipes,2,Water Sport,2,Bubble Beam,2,Zen Headbutt,2,Knock Off,3,Uproar,3,Hydro Pump,3,Ice Punch,4,Fire Punch,4,Thunder Punch,4",,271_Lombre_Dream.png,,False
324,#272,Ludicolo,Water,Grass,Amateur,False,5,0,0,"Strength,2,5,Dexterity,2,5,Vitality,2,5,Special,2,5,Insight,3,6","Swift Swim,Rain Dish,Own Tempo","Astonish,0,Growl,0,Mega Drain,2,Nature Power,3,Teeter Dance,4,Giga Drain,4,Entrainment,4",,272_Ludicolo_Dream.png,,False
325,#273,Seedot,Grass,,Starter,True,3,0,0,"Strength,1,3,Dexterity,1,3,Vitality,2,4,Special,1,3,Insight,1,3","Chlorophyll,Early Bird,Pickpocket","Bide,0,Harden,1,Growth,1,Nature Power,2,Synthesis,2,Sunny Day,3,Explosion,3,Bullet Seed,4,Grassy Terrain,4,Worry Seed,4",,273_Seedot_Dream.png,,False
326,#274,Nuzleaf,Grass,Dark,Beginner,False,4,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,4,Special,2,4,Insight,1,3","Chlorophyll,Early Bird,Pickpocket","Pound,0,Growth,0,Harden,1,Razor Leaf,2,Nature Power,2,Fake Out,2,Torment,2,Leaf Blade,2,Feint Attack,2,Razor Wind,3,Swagger,3,Extrasensory,3,Bullet Seed,4,Leech Seed,4,Foul Play,4",,274_Nuzleaf_Dream.png,,False
327,#275,Shiftry,Grass,Dark,Amateur,False,5,0,0,"Strength,3,6,Dexterity,2,5,Vitality,2,4,Special,2,5,Insight,2,4","Chlorophyll,Early Bird,Pickpocket","Feint Attack,0,Razor Leaf,1,Nasty Plot,2,Whirlwind,2,Leaf Tornado,2,Hurricane,3,Leaf Storm,3,Seed Bomb,4,Self Destruct,4,Sucker Punch,4",,275_Shiftry_Dream.png,,False
328,#276,Taillow,Normal,Flying,Beginner,True,3,0,0,"Strength,2,4,Dexterity,2,5,Vitality,1,3,Special,1,3,Insight,1,3","Guts,Scrappy","Growl,0,Peck,1,Focus Energy,1,Quick Attack,2,Wing Attack,2,Double Team,2,Quick Guard,2,Endeavor,2,Aerial Ace,2,Reversal,3,Agility,3,Brave Bird,3,Air Slash,3,Endure,4,Refresh,4,Rage,4",,276_Taillow_Dream.png,,False
329,#277,Swellow,Normal,Flying,Amateur,False,4,0,0,"Strength,2,5,Dexterity,3,7,Vitality,2,4,Special,2,5,Insight,2,4","Guts,Scrappy","Growl,0,Peck,0,Pluck,1,Quick Attack,1,Focus Energy,1,Double Team,2,Wing Attack,2,Endeavor,2,Quick Guard,2,Reversal,2,Aerial Ace,2,Air Slash,3,Brave Bird,3,Agility,3,Refresh,4,Sky Attack,4,Roost,4",,277_Swellow_Dream.png,,False
330,#278,Wingull,Water,Flying,Beginner,True,3,0,0,"Strength,1,3,Dexterity,2,5,Vitality,1,3,Special,2,4,Insight,1,3","Keen Eye,Hydration,Rain Dish","Growl,0,Water Gun,0,Supersonic,1,Wing Attack,1,Mist,2,Water Pulse,2,Quick Attack,2,Roost,2,Pursuit,2,Air Cutter,2,Aerial Ace,2,Agility,3,Air Slash,3,Hurricane,3,Aqua Ring,4,Icy Wind,4,Knock Off,4",,278_Wingull_Dream.png,,False
331,#279,Pelipper,Water,Flying,Amateur,False,4,0,0,"Strength,2,4,Dexterity,2,4,Vitality,3,6,Special,2,5,Insight,2,5","Keen Eye,Drizzle,Rain Dish","Growl,0,Water Gun,0,Water Sport,0,Supersonic,1,Soak,1,Wing Attack,1,Water Pulse,2,Mist,2,Protect,2,Payback,2,Brine,2,Roost,2,Spit Up,2,Swallow,2,Stockpile,2,Tailwind,3,Fling,3,Hydro Pump,3,Hurricane,3,Shock Wave,4,Wide Guard,4,Gunk Shot,4",,279_Pelipper_Dream.png,,False
332,#280,Ralts,Psychic,Fairy,Beginner,True,3,0,0,"Strength,1,3,Dexterity,1,3,Vitality,1,3,Special,2,4,Insight,1,3","Synchronize,Trace,Telepathy","Growl,0,Double Team,0,Confusion,1,Disarming Voice,1,Teleport,1,Lucky Chant,2,Magical Leaf,2,Draining Kiss,2,Heal Pulse,2,Calm Mind,2,Psychic,2,Imprison,2,Charm,2,Future Sight,3,Hypnosis,3,Dream Eater,3,Stored Power,3,Helping Hand,4,Telekinesis,4,Mean Look,4",,280_Ralts_Dream.png,,False
333,#281,Kirlia,Psychic,Fairy,Amateur,False,4,0,0,"Strength,1,3,Dexterity,2,4,Vitality,1,3,Special,2,4,Insight,2,4","Synchronize,Trace,Telepathy","Double Team,0,Growl,0,Confusion,1,Teleport,1,Disarming Voice,1,Lucky Chant,2,Magical Leaf,2,Heal Pulse,2,Calm Mind,2,Psychic,2,Imprison,2,Charm,2,Future Sight,3,Hypnosis,3,Dream Eater,3,Stored Power,3,Mean Look,4,Helping Hand,4,Magic Room,4",,281_Kirlia_Dream.png,,False
334,#282,Gardevoir,Psychic,Fairy,Ace,False,5,0,0,"Strength,2,4,Dexterity,2,5,Vitality,2,4,Special,3,7,Insight,3,6","Synchronize,Trace,Telepathy","Double Team,0,Growl,0,Confusion,1,Disarming Voice,1,Teleport,1,Misty Terrain,2,Wish,2,Magical Leaf,2,Heal Pulse,2,Calm Mind,2,Psychic,2,Imprison,2,Captivate,2,Future Sight,3,Hypnosis,3,Dream Eater,3,Stored Power,3,Moonblast,3,Grudge,4,Skill Swap,4,Wonder Room,4",,282_Gardevoir_Dream.png,,False
335,#282M,Mega-Gardevoir,Psychic,Fairy,Pro,False,6,0,0,"Strength,2,5,Dexterity,3,6,Vitality,2,4,Special,4,8,Insight,3,7",Pixilate,"Double Team,0,Growl,0,Confusion,1,Disarming Voice,1,Teleport,1,Misty Terrain,2,Wish,2,Magical Leaf,2,Heal Pulse,2,Calm Mind,2,Psychic,2,Imprison,2,Captivate,2,Future Sight,3,Hypnosis,3,Dream Eater,3,Stored Power,3,Moonblast,3,Grudge,4,Skill Swap,4,Wonder Room,4",,282M_Gardevoir_Mega_Dream.png,,False
336,#283,Surskit,Bug,Water,Beginner,True,3,0,0,"Strength,1,3,Dexterity,2,4,Vitality,1,3,Special,2,4,Insight,2,4","Swift Swim,Rain Dish","Bubble,0,Quick Attack,1,Sweet Scent,1,Water Sport,2,Bubble Beam,2,Aqua Jet,2,Agility,2,Haze,2,Mist,3,Baton Pass,3,Sticky Web,3,Signal Beam,4,Mud Shot,4,Hydro Pump,4",,283_Surskit_Dream.png,,False
337,#284,Masquerain,Bug,Flying,Amateur,False,4,0,0,"Strength,2,4,Dexterity,2,5,Vitality,2,4,Special,3,6,Insight,2,5","Intimidate,Unnerve","Bubble,0,Sweet Scent,1,Quick Attack,1,Ominous Wind,2,Quiver Dance,2,Stun Spore,2,Water Sport,2,Whirlwind,2,Air Cutter,2,Gust,2,Scary Face,2,Bug Buzz,3,Silver Wind,3,Air Slash,3,Fell Stinger,4,Giga Drain,4,Psybeam,4",,284_Masquerain_Dream.png,,False
338,#285,Shroomish,Grass,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,2,4,Special,1,3,Insight,2,4","Effect Spore,Poison Heal,Quick Feet","Absorb,0,Tackle,1,Stun Spore,1,Leech Seed,2,Mega Drain,2,Headbutt,2,Poison Powder,2,Worry Seed,2,Growth,2,Toxic,2,Giga Drain,3,Seed Bomb,3,Spore,3,Charm,4,Bullet Seed,4,Fake Tears,4",,285_Shroomish_Dream.png,,False
339,#286,Breloom,Grass,Fighting,Amateur,False,4,0,0,"Strength,3,7,Dexterity,2,5,Vitality,2,5,Special,2,4,Insight,2,4","Effect Spore,Poison Heal,Technician","Absorb,0,Tackle,1,Stun Spore,1,Leech Seed,2,Mega Drain,2,Feint,2,Headbutt,2,Mach Punch,2,Counter,2,Force Palm,2,Mind Reader,2,Sky Uppercut,3,Seed Bomb,3,Dynamic Punch,3,Fury Cutter,4,Thunder Punch,4,Drain Punch,4",,286_Breloom_Dream.png,,False
340,#287,Slakoth,Normal,,Starter,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,2,4,Special,1,3,Insight,1,3",Truant,"Scratch,0,Yawn,0,Encore,1,Slack Off,2,Feint Attack,2,Amnesia,2,Covet,2,Chip Away,2,Counter,3,Flail,3,Play Rough,3,After You,4,Endure,4,Sleep Talk,4",,287_Slakoth_Dream.png,,False
341,#288,Vigoroth,Normal,,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,5,Vitality,2,5,Special,2,4,Insight,2,4",Vital Spirit,"Scratch,0,Encore,1,Reversal,2,Focus Energy,2,Uproar,2,Fury Swipes,2,Endure,2,Slash,2,Counter,3,Chip Away,3,Focus Punch,3,Crush Claw,4,Sucker Punch,4,Night Slash,4",,288_Vigoroth_Dream.png,,False
342,#289,Slaking,Normal,,Ace,False,8,0,0,"Strength,4,8,Dexterity,3,6,Vitality,3,6,Special,2,5,Insight,2,4",Truant,"Scratch,0,Yawn,0,Encore,1,Punishment,2,Feint Attack,2,Slack Off,2,Covet,2,Encore,2,Fling,2,Amnesia,2,Swagger,2,Hammer Arm,3,Chip Away,3,Counter,3,Flail,3,Block,4,Focus Punch,4,Gunk Shot,4",,289_Slaking_Dream.png,,False
343,#290,Nincada,Bug,Ground,Beginner,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,2,5,Special,1,3,Insight,1,3","Compound Eyes,Run Away","Harden,0,Scratch,0,Leech Life,1,Sand Attack,1,Fury Swipes,2,Mind Reader,2,False Swipe,2,Bide,2,Mud Slap,3,Metal Claw,3,Dig,3,Silver Wind,4,Giga Drain,4,Endure,4",,290_Nincada_Dream.png,,False
344,#291,Ninjask,Bug,Flying,Amateur,False,4,0,0,"Strength,2,5,Dexterity,4,8,Vitality,2,4,Special,2,4,Insight,2,4","Speed Boost,Infiltrator","Scratch,0,Harden,0,Absorb,1,Sand Attack,1,Bug Bite,1,Fury Swipes,2,Mind Reader,2,Double Team,2,Fury Cutter,2,Screech,2,Slash,2,Swords Dance,3,Agility,3,Baton Pass,3,X-Scissor,3,Silver Wind,4,Night Slash,4,Final Gambit,4",,291_Ninjask_Dream.png,,False
345,#292,Shedinja,Bug,Ghost,Ace,False,1,0,0,"Strength,2,5,Dexterity,1,3,Vitality,2,4,Special,1,3,Insight,1,3",Wonder Guard,"Harden,0,Scratch,0,Absorb,1,Sand Attack,1,Fury Swipes,2,Mind Reader,2,Spite,2,Confuse Ray,2,Shadow Sneak,2,Grudge,2,Phantom Force,3,Heal Block,3,Shadow Ball,3,Final Gambit,4,Feint Attack,4,X-Scissor,4",,292_Shedinja_Dream.png,,False
346,#293,Whismur,Normal,,Starter,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,1,3,Special,2,5,Insight,1,3","Soundproof,Amplifier,Rattled","Pound,0,Echoed Voice,1,Uproar,1,Astonish,2,Howl,2,Supersonic,2,Stomp,2,Screech,2,Roar,2,Synchronoise,3,Rest,3,Sleep Talk,3,Hyper Voice,3,Disarming Voice,4,Fake Tears,4,Snore,4",,293_Whismur_Dream.png,,False
347,#294,Loudred,Normal,,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,4,Vitality,1,3,Special,2,5,Insight,1,3","Soundproof,Amplifier,Scrappy","Pound,0,Uproar,1,Echoed Voice,1,Howl,2,Astonish,2,Bite,2,Supersonic,2,Stomp,2,Screech,2,Roar,2,Synchronoise,3,Rest,3,Sleep Talk,3,Hyper Voice,3,Shock Wave,4,Water Pulse,4,Icy Wind,4",,294_Loudred_Dream.png,,False
348,#295,Exploud,Normal,,Ace,False,6,0,0,"Strength,2,5,Dexterity,2,4,Vitality,1,4,Special,2,5,Insight,2,5","Soundproof,Amplifier,Scrappy","Pound,0,Uproar,1,Howl,1,Ice Fang,2,Fire Fang,2,Thunder Fang,2,Astonish,2,Echoed Voice,2,Bite,2,Supersonic,2,Stomp,2,Screech,2,Crunch,2,Roar,2,Sleep Talk,2,Synchronoise,3,Rest,3,Hyper Voice,3,Hyper Beam,3,Boomburst,3,Outrage,4,Circle Throw,4,Whirlpool,4",,295_Exploud_Dream.png,,False
349,#296,Makuhita,Fighting,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,1,3,Special,1,3,Insight,1,3","Thick Fat,Guts,Sheer Force","Focus Energy,0,Tackle,0,Sand Attack,1,Arm Thrust,1,Vital Throw,1,Fake Out,2,Whirlwind,2,Knock Off,2,Smelling Salts,2,Belly Drum,2,Force Palm,2,Seismic Toss,2,Wake-Up Slap,2,Endure,3,Close Combat,3,Reversal,3,Heavy Slam,3,Thunder Punch,4,Fire Punch,4,Detect,4",,296_Makuhita_Dream.png,,False
350,#297,Hariyama,Fighting,,Amateur,False,7,0,0,"Strength,3,7,Dexterity,2,4,Vitality,2,4,Special,1,3,Insight,2,4","Thick Fat,Guts,Sheer Force","Focus Energy,0,Tackle,0,Arm Thrust,1,Sand Attack,1,Vital Throw,1,Brine,2,Fake Out,2,Whirlwind,2,Knock Off,2,Smelling Salts,2,Belly Drum,2,Force Palm,2,Seismic Toss,2,Wake-Up Slap,2,Endure,3,Close Combat,3,Reversal,3,Heavy Slam,3,Ice Punch,4,Bullet Punch,4,Wide Guard,4",,297_Hariyama_Dream.png,,False
351,#298,Azurill,Normal,Fairy,Starter,True,3,0,0,"Strength,1,3,Dexterity,1,3,Vitality,1,3,Special,1,3,Insight,1,3","Thick Fat,Huge Power,Sap Sipper","Splash,0,Water Gun,0,Tail Whip,1,Water Sport,1,Bubble,1,Charm,1,Bubble Beam,2,Helping Hand,2,Slam,2,Bounce,3,Tickle,4,Sing,4,Fake Tears,4",,298_Azurill_Dream.png,,False
352,#299,Nosepass,Rock,,Beginner,True,3,0,0,"Strength,2,4,Dexterity,1,3,Vitality,3,7,Special,2,4,Insight,2,5","Sturdy,Magnet Pull,Sand Force","Tackle,0,Harden,1,Block,1,Rock Throw,1,Thunder Wave,2,Rock Blast,2,Rest,2,Spark,2,Rock Slide,2,Power Gem,2,Sandstorm,2,Discharge,3,Earth Power,3,Stone Edge,3,Lock-On,3,Zap Cannon,3,Stealth Rock,4,Self Destruct,4,Magic Coat,4",,299_Nosepass_Dream.png,,False
353,#300,Skitty,Normal,,Starter,True,3,0,0,"Strength,2,4,Dexterity,2,5,Vitality,2,4,Special,1,3,Insight,1,3","Cute Charm,Normalize,Wonder Skin","Fake Out,0,Growl,0,Tackle,0,Tail Whip,0,Foresight,1,Attract,1,Sing,2,Disarming Voice,2,Double Slap,2,Copycat,2,Assist,2,Charm,2,Feint Attack,2,Wake-Up Slap,2,Covet,2,Heal Bell,2,Double-Edge,3,Captivate,3,Play Rough,3,Wish,4,Tickle,4,Fake Tears,4",,300_Skitty_Dream.png,,False
354,#301,Delcatty,Normal,,Beginner,False,4,0,0,"Strength,2,4,Dexterity,2,5,Vitality,2,4,Special,2,4,Insight,2,4","Cute Charm,Normalize,Wonder Skin","Fake Out,0,Attract,1,Double Slap,2,Sing,2,Baton Pass,4,Wish,4,Cosmic Power,4",,301_Delcatty_Dream.png,,False
355,#302,Sableye,Dark,Ghost,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,5,Special,2,4,Insight,2,4","Keen Eye,Stall,Prankster","Leer,0,Mean Look,0,Scratch,0,Zen Headbutt,0,Foresight,1,Night Shade,1,Astonish,2,Fury Swipes,2,Fake Out,2,Detect,2,Shadow Sneak,2,Knock Off,2,Feint Attack,2,Power Gem,2,Punishment,3,Foul Play,3,Confuse Ray,3,Nasty Plot,3,Shadow Ball,4,Moonlight,4,Mean Look,4",,302_Sableye_Dream.png,,False
356,#302M,Mega-Sableye,Dark,Ghost,Ace,False,5,0,0,"Strength,2,5,Dexterity,1,2,Vitality,3,7,Special,3,6,Insight,3,7",Magic Bounce,"Leer,0,Mean Look,0,Scratch,0,Zen Headbutt,0,Foresight,1,Night Shade,1,Astonish,2,Fury Swipes,2,Fake Out,2,Detect,2,Shadow Sneak,2,Knock Off,2,Feint Attack,2,Power Gem,2,Punishment,3,Foul Play,3,Confuse Ray,3,Nasty Plot,3,Shadow Ball,4,Moonlight,4,Mean Look,4",,302M_Sableye_Mega_Dream.png,,False
357,#303,Mawile,Steel,Fairy,Amateur,False,4,0,0,"Strength,2,5,Dexterity,2,4,Vitality,2,5,Special,2,4,Insight,2,4","Hyper Cutter,Intimidate,Sheer Force","Astonish,0,Snatch,0,Growl,0,Fairy Wind,1,Taunt,1,Fake Tears,1,Bite,2,Sweet Scent,2,Vice Grip,2,Feint Attack,2,Baton Pass,2,Crunch,2,Iron Defense,2,Stockpile,2,Sucker Punch,3,Spit Up,3,Swallow,3,Iron Head,3,Play Rough,3,Fire Fang,4,Poison Fang,4,Super Fang,4",,303_Mawile_Dream.png,,False
358,#303M,Mega-Mawile,Steel,Fairy,Ace,False,5,0,0,"Strength,3,6,Dexterity,2,4,Vitality,3,7,Special,2,4,Insight,3,6",Huge Power,"Astonish,0,Snatch,0,Growl,0,Fairy Wind,1,Taunt,1,Fake Tears,1,Bite,2,Sweet Scent,2,Vice Grip,2,Feint Attack,2,Baton Pass,2,Crunch,2,Iron Defense,2,Stockpile,2,Sucker Punch,3,Spit Up,3,Swallow,3,Iron Head,3,Play Rough,3,Fire Fang,4,Poison Fang,4,Super Fang,4",,303M_Mawile_Mega_Dream.png,,False
359,#304,Aron,Steel,Rock,Beginner,True,3,0,0,"Strength,2,5,Dexterity,1,3,Vitality,3,6,Special,1,3,Insight,1,3","Sturdy,Rock Head,Heavy Metal","Harden,0,Tackle,0,Mud Slap,1,Take Down,1,Metal Claw,1,Rock Tomb,2,Iron Defense,2,Roar,2,Headbutt,2,Iron Head,2,Rock Slide,2,Protect,2,Metal Sound,2,Iron Tail,2,Autotomize,3,Heavy Slam,3,Double-Edge,3,Metal Burst,3,Screech,4,Endeavor,4,Rollout,4",,304_Aron_Dream.png,,False
360,#305,Lairon,Steel,Rock,Amateur,False,4,0,0,"Strength,2,5,Dexterity,1,3,Vitality,3,7,Special,2,4,Insight,2,4","Sturdy,Rock Head,Heavy Metal","Harden,0,Tackle,0,Mud Slap,1,Take Down,1,Metal Claw,1,Rock Tomb,2,Iron Defense,2,Roar,2,Headbutt,2,Rock Slide,2,Iron Head,2,Metal Sound,2,Protect,2,Iron Tail,2,Autotomize,3,Heavy Slam,3,Double-Edge,3,Rollout,3,Metal Burst,4,Screech,4,Endeavor,4",,305_Lairon_Dream.png,,False
361,#306,Aggron,Steel,Rock,Pro,False,5,0,0,"Strength,3,6,Dexterity,2,4,Vitality,4,9,Special,2,4,Insight,2,4","Sturdy,Rock Head,Heavy Metal","Harden,0,Tackle,0,Mud Slap,1,Take Down,1,Metal Claw,1,Rock Tomb,2,Iron Defense,2,Roar,2,Headbutt,2,Rock Slide,2,Iron Head,2,Protect,2,Metal Sound,2,Iron Tail,2,Autotomize,3,Heavy Slam,3,Double-Edge,3,Metal Burst,3,Head Smash,4,Dragon Rush,4,Superpower,4",,306_Aggron_Dream.png,,False
362,#306M,Mega-Aggron,Steel,,Master,False,6,0,0,"Strength,3,7,Dexterity,2,4,Vitality,5,11,Special,2,4,Insight,2,5",Filter,"Harden,0,Tackle,0,Mud Slap,1,Take Down,1,Metal Claw,1,Rock Tomb,2,Iron Defense,2,Roar,2,Headbutt,2,Rock Slide,2,Iron Head,2,Protect,2,Metal Sound,2,Iron Tail,2,Autotomize,3,Heavy Slam,3,Double-Edge,3,Metal Burst,3,Head Smash,4,Dragon Rush,4,Superpower,4",,306M_Aggron_Mega_Dream.png,,False
363,#307,Meditite,Fighting,Psychic,Beginner,True,3,0,0,"Strength,1,3,Dexterity,2,4,Vitality,2,4,Special,1,3,Insight,2,4","Pure Power,Telepathy","Bide,0,Detect,0,Confusion,1,Meditate,1,Endure,1,Hidden Power,2,Mind Reader,2,Feint,2,Calm Mind,2,Force Palm,2,High Jump Kick,2,Psych Up,3,Acupressure,3,Power Trick,3,Reversal,3,Recover,3,Counter,3,Foresight,4,Guard Swap,4,Power Swap,4",,307_Meditite_Dream.png,,False
364,#308,Medicham,Fighting,Psychic,Amateur,False,4,0,0,"Strength,2,4,Dexterity,2,5,Vitality,2,5,Special,2,4,Insight,2,5","Pure Power,Telepathy","Bide,0,Detect,0,Confusion,1,Meditate,1,Endure,1,Ice Punch,2,Thunder Punch,2,Zen Headbutt,2,Fire Punch,2,Hidden Power,2,Mind Reader,2,Feint,2,Calm Mind,2,Force Palm,2,High Jump Kick,2,Psych Up,3,Acupressure,3,Power Trick,3,Reversal,3,Recover,3,Counter,3,Drain Punch,4,Gravity,4,Baton Pass,4",,308_Medicham_Dream.png,,False
